Tweet-Id,Friends,Tweets,Followers,Verified,Listed,Description,Image,Created,URL,Age,HasURL-TW,HasMedia-Tw,Label
1248898088275673088,4267,50093,2709,0,943,125,0,Fri Dec 11 08:52:51 +0000 2009,0,12,0,0,__label1__
1248898208237051904,66,2651,720,0,28,48,1,Wed Sep 25 08:31:09 +0000 2013,1,8,0,0,
1248905010143997953,100,83833,334,0,88,40,0,Wed Feb 04 10:54:00 +0000 2009,1,12,1,0,
1248909384723263488,94,142502,173043,1,2534,159,0,Wed Feb 11 11:24:01 +0000 2009,1,12,1,1,__label1__
1248912851798024193,5721,11370,5254,0,106,160,0,Wed Feb 15 00:25:59 +0000 2012,1,9,1,0,__label1__
1248913687768956928,777,65782,254899,1,5177,136,0,Mon Sep 08 22:44:11 +0000 2008,1,13,0,0,
1248918078320185344,207,8371,224,0,3,59,1,Tue Apr 30 08:11:04 +0000 2013,0,8,1,0,
1248920030772744193,268,2369,178,0,0,46,0,Thu Sep 06 11:48:39 +0000 2018,1,3,1,1,__label3__
1248922210066034688,64,7198,164,0,31,160,0,Fri Aug 14 07:05:53 +0000 2009,1,12,0,0,
1248928784557969409,7,672,11705,0,8,71,1,Thu Feb 28 12:17:38 +0000 2019,1,2,0,0,
1248935505934286850,2812,9068,2821,0,203,160,1,Fri Jul 02 13:29:16 +0000 2010,1,11,1,0,__label1__
1248936468673900544,21,2027,3,0,0,32,1,Mon Dec 09 06:54:06 +0000 2019,0,2,1,0,__label3__
1248937073987346434,466,7913,923,0,28,143,0,Tue Sep 22 05:21:39 +0000 2015,1,6,1,0,
1248937097383284736,888,4948,126,0,1,160,1,Thu Jun 27 07:44:45 +0000 2019,0,2,1,0,__label3__
1248937364149481472,60,6247,21,0,1,75,1,Fri Jul 19 11:01:41 +0000 2019,0,2,0,0,
1248940980885045249,4988,861153,2661,0,43,7,1,Sun Apr 14 16:28:26 +0000 2013,0,8,1,1,__label1__
1248950775037988870,0,992230,8552,0,124,119,1,Wed Jun 05 20:33:56 +0000 2019,1,2,0,0,
1248951379848126471,8,46,7,0,0,44,1,Sat Feb 01 08:15:49 +0000 2020,0,1,1,1,
1248952730397401088,548,2463,190,0,14,150,0,Mon Sep 07 09:24:14 +0000 2009,0,12,1,1,
1248956996423991296,6104,44522,6456,0,853,158,0,Wed Jun 23 10:15:13 +0000 2010,1,11,0,1,
1248958712326361089,101,1771,261,0,4,80,0,Mon Dec 31 22:14:00 +0000 2012,1,9,1,0,
1248963321535107072,2335,1839,6417,0,150,140,1,Sun Jan 10 14:43:22 +0000 2016,1,5,0,0,__label3__
1248970833441193985,30,76,25,0,0,85,1,Fri Mar 15 21:06:52 +0000 2013,0,8,0,0,
1248981457504092161,572,47591,892,0,80,148,0,Mon Dec 20 16:12:46 +0000 2010,1,11,1,0,
1248982745642041344,3205,10455,2123,0,7,160,1,Sat Jan 19 15:46:58 +0000 2019,1,2,1,0,__label3__
1248987390447943681,6,427,7923,0,2,160,1,Mon Oct 14 10:37:55 +0000 2019,1,2,1,0,
1248990670821474304,206,11153,328,0,85,120,0,Thu May 14 15:12:45 +0000 2009,1,12,1,0,
1248999254514941952,49653,66892,57281,0,1670,152,0,Sat Dec 18 15:00:12 +0000 2010,1,11,1,0,
1249003978102374400,231,17547,125,0,73,123,1,Fri Dec 23 01:36:23 +0000 2011,1,10,1,0,
1249013088109633539,1708,6841,1499,0,55,145,0,Tue Jan 13 19:23:59 +0000 2009,1,12,0,0,__label1__
1249016275801493505,868,5396,1135,0,23,66,0,Mon Jan 17 18:02:53 +0000 2011,1,10,1,0,__label3__
1249020593003008003,5190,11543,75590,1,1832,158,0,Mon Apr 20 21:23:03 +0000 2009,1,12,1,0,
1249021741789257728,3362,4342,4949,0,165,127,0,Mon Mar 30 02:24:04 +0000 2015,0,6,1,0,
1249023818401792000,236,2729,131,0,14,133,1,Fri Nov 12 15:08:34 +0000 2010,1,11,0,0,
1249025839636918272,3192,165005,3535,0,303,149,0,Fri Apr 01 21:10:52 +0000 2011,0,10,0,0,
1249026618086920193,1475,1660,181,0,0,12,1,Tue Oct 10 17:59:43 +0000 2017,0,4,1,1,
1249034534726832139,218,48799,16526,1,394,149,0,Wed May 06 19:44:38 +0000 2009,1,12,1,1,
1249038311416619010,195,6702,2427,0,58,92,1,Tue Jan 27 20:31:29 +0000 2009,1,12,1,0,
1249044886399180804,7965,516529,7507,0,1922,159,0,Fri Aug 14 11:51:07 +0000 2009,1,12,1,1,
1249045701755109376,43956,727812,74583,0,11285,152,0,Fri Jul 19 11:08:35 +0000 2013,1,8,1,0,__label1__
1249047028824408064,39,139,70,0,2,127,1,Mon Nov 04 16:48:11 +0000 2019,1,2,1,0,__label3__
1249047028849573888,1271,1793,739,0,25,92,0,Thu Jul 31 22:00:15 +0000 2008,1,13,1,0,
1249047090505961472,1774,18779,592,0,38,115,0,Thu May 14 12:56:15 +0000 2009,1,12,1,0,__label3__
1249047895808126976,504,2637,96,0,0,0,1,Sat Jun 08 19:58:53 +0000 2013,0,8,0,0,__label3__
1249048618331295744,14779,30088,15274,0,4,110,1,Sun Jan 22 21:52:00 +0000 2017,0,4,1,0,__label1__
1249058668466798592,10,1123,19,0,0,0,1,Sat Jul 20 16:20:14 +0000 2019,0,2,1,0,
1249063020455768064,207,156,49,0,0,93,1,Sat Aug 04 02:32:20 +0000 2012,1,9,1,0,__label1__
1249067295713918984,779,7591,692,0,1,130,1,Sun Sep 01 11:30:58 +0000 2013,1,8,1,0,
1249070934503223296,1630,2424,1323,0,41,78,0,Wed Aug 13 23:16:55 +0000 2008,0,13,1,1,
1249075605905301508,82,4401,65,0,0,58,0,Wed Feb 25 19:03:45 +0000 2009,1,12,1,0,
1249075908566118400,5000,42944,604,0,4,174,0,Fri Dec 26 01:00:09 +0000 2008,1,13,0,0,__label3__
1249084730458472455,374,4037,1867,0,34,142,0,Sun May 03 23:09:36 +0000 2009,1,12,0,0,
1249086331982143488,743,4222,120,0,0,0,1,Fri Mar 04 21:19:32 +0000 2011,0,10,1,0,
1249097680493608961,15,24051,41180,0,1746,151,0,Wed Feb 18 19:42:42 +0000 2009,1,12,0,0,__label3__
1249104691729924097,12,84,0,0,0,0,1,Fri May 17 19:05:12 +0000 2019,0,2,0,0,
1249106926429863937,99,34511,108,0,11,62,0,Wed Dec 10 03:33:42 +0000 2008,0,13,1,1,__label3__
1249112656222359553,3861,823,1306,0,5,56,1,Sat Mar 21 20:12:09 +0000 2020,1,1,1,1,
1249118782905290755,4969,14096,780,0,1,77,1,Tue Sep 11 08:12:22 +0000 2018,1,3,0,0,
1249164783217147910,104,1586,557,0,30,105,0,Mon Jan 12 13:54:52 +0000 2009,1,12,1,1,
1249166840405929986,778,26608,2249,0,1375,130,0,Wed Feb 04 13:18:58 +0000 2009,1,12,0,0,__label3__
1249174522273595396,382,1533,248,0,1,160,1,Thu Mar 19 07:43:34 +0000 2020,1,1,0,0,__label3__
1249177374404599808,3342,6212,3101,0,78,157,1,Tue Sep 22 21:04:27 +0000 2009,1,12,0,0,__label1__
1249184010200330240,403,7431,221,0,3,157,1,Thu Jun 02 19:17:47 +0000 2016,0,5,0,0,__label3__
1249196461008588801,3488,34023,1386,0,109,162,0,Tue Jun 02 19:21:01 +0000 2009,0,12,0,0,
1249200586068758528,837,1148,71,0,1,59,1,Thu Oct 19 17:01:15 +0000 2017,0,4,1,1,
1249206471314870272,22112,99354,27691,0,4756,139,0,Sat Nov 21 16:54:25 +0000 2009,1,12,0,0,__label1__
1249208350581108736,112,72779,1295,0,37,118,1,Sat Dec 29 01:18:16 +0000 2018,1,3,0,1,__label1__
1249210006051921927,2622,15853,1946,0,37,156,0,Wed May 13 07:45:24 +0000 2009,0,12,1,0,__label1__
1249233307096813569,252,404,219,0,3,82,1,Tue Aug 04 17:29:23 +0000 2015,1,6,1,0,__label1__
1249233663616790528,248,53819,387,0,57,118,0,Fri Aug 22 23:46:57 +0000 2014,0,7,1,0,
1249236488904151040,1933,8749,1279,0,5,74,0,Mon Nov 24 09:29:51 +0000 2008,0,13,1,0,__label1__
1249237701053878272,148,292,10,0,0,0,1,Sun Nov 03 16:28:28 +0000 2019,0,2,1,0,
1249240523778527235,291,345,37,0,0,141,0,Thu Mar 07 20:11:29 +0000 2013,1,8,1,0,
1249244178749538304,583,221521,1856,0,199,41,0,Sat Jun 19 07:55:48 +0000 2010,1,11,1,0,__label1__
1249246831072034817,44,168,125,0,2,139,1,Thu Sep 08 08:08:55 +0000 2016,1,5,0,0,__label3__
1249259135394250752,205,1075,264,0,25,159,1,Wed Oct 13 02:16:33 +0000 2010,1,11,1,0,
1249262776691970048,0,50,0,0,0,84,1,Sat Apr 04 12:38:08 +0000 2020,0,1,0,0,__label3__
1249271046630490112,7046,52817,13671,1,372,141,0,Sun May 25 09:59:58 +0000 2008,1,13,0,1,__label3__
1249281376756609024,623,1218,40,0,1,8,1,Thu Sep 30 11:42:15 +0000 2010,0,11,1,0,
1249294818263453698,3177,25331,3834,0,99,154,0,Tue Apr 22 06:49:03 +0000 2008,1,13,1,0,
1249297843434766336,210,1386,41,0,3,18,1,Sat Jan 23 14:45:20 +0000 2010,0,11,1,0,
1249302875534229505,263,37191,614,0,15,131,1,Sat Jul 08 09:45:04 +0000 2017,0,4,0,1,
1249306636956680193,0,1263098,13202,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,1,0,__label3__
1249320364175323136,264,341,52,0,0,160,1,Sun Mar 22 14:36:21 +0000 2020,1,1,1,0,__label1__
1249327526293446656,528,1339,169,0,0,83,0,Wed Mar 21 10:29:08 +0000 2012,0,9,1,1,__label3__
1249328286242680835,2823,10149,12097,0,450,152,0,Mon Feb 12 13:20:41 +0000 2007,1,14,0,1,__label1__
1249336732371300360,76,478,51,0,5,106,0,Tue Apr 26 04:12:11 +0000 2016,1,5,1,0,
1249339314980286471,11,17207,46537,0,105,60,0,Thu Feb 02 16:04:15 +0000 2017,1,4,0,0,
1249339781626159104,151,15801,189,0,3,57,0,Wed Jul 08 10:38:37 +0000 2009,0,12,1,1,
1249340703932665856,456,407944,1201,0,2,0,1,Mon May 14 05:16:00 +0000 2018,0,3,0,1,__label1__
1249341355261714432,73,18588,6209,0,70,81,1,Mon Dec 26 04:49:05 +0000 2011,1,10,0,1,__label1__
1249342443729719296,4998,130265,841,0,0,0,1,Fri Jul 24 04:45:30 +0000 2015,0,6,1,0,
1249344509856460802,185,36493,3759,0,38,17,0,Sat Jan 19 07:58:18 +0000 2013,0,8,1,0,
1249347793010843650,54164,241891,51948,0,1121,160,1,Tue Jun 24 17:20:55 +0000 2008,1,13,1,1,
1249349857938214913,1420,2727,1472,0,17,148,1,Thu Nov 26 15:57:11 +0000 2015,1,6,1,0,
1249356931690450944,4704,772,4752,0,0,80,0,Sat Oct 03 11:15:16 +0000 2009,0,12,0,0,
1249359253183385601,1872,62451,2191,0,360,95,0,Sat Jul 06 17:28:58 +0000 2013,0,8,1,1,
1249364446209806341,565,2825,468,0,1,158,1,Fri Jul 06 19:26:46 +0000 2012,1,9,0,0,__label1__
1249364446209806341,565,2825,468,0,1,158,1,Fri Jul 06 19:26:46 +0000 2012,1,9,0,1,__label1__
1249370100777402368,2320,145700,562352,1,2095,97,0,Mon Jul 20 17:18:05 +0000 2009,1,12,1,0,
1249371839085924352,5000,104268,2147,0,2194,76,1,Tue Aug 12 22:59:45 +0000 2014,0,7,1,0,
1249372101674319877,286,747,39,0,0,35,0,Sun Aug 08 20:24:13 +0000 2010,0,11,0,0,
1249373113328062466,569,423980,822,0,68,56,1,Wed Aug 31 17:03:44 +0000 2016,0,5,1,0,__label3__
1249375553578127360,128,475,8,0,0,168,1,Tue Apr 07 08:04:20 +0000 2020,1,1,1,0,
1249377150769266689,491,32562,103,0,0,151,1,Wed Mar 02 16:54:45 +0000 2011,0,10,0,0,
1249381614246912002,12866,44705,188086,1,1935,154,0,Fri Jan 09 03:46:43 +0000 2009,1,12,1,0,
1249383229573955586,193,10312,119,0,0,105,0,Thu Aug 13 04:24:06 +0000 2009,1,12,0,0,
1249404825613160449,301,2681,263,0,34,158,0,Thu May 20 17:39:05 +0000 2010,1,11,1,0,
1249406241190764544,280,1896,137,0,2,97,1,Thu Nov 01 13:57:26 +0000 2012,0,9,1,0,
1249419346990022662,3072,227245,31422,0,1915,147,1,Sat Nov 05 16:26:57 +0000 2011,1,10,1,1,__label1__
1249421581757165572,447,1468,738,0,44,76,0,Wed Apr 13 13:48:38 +0000 2011,0,10,1,1,
1249422336857706496,10748,92830,24132,0,297,149,0,Sun Nov 25 21:51:17 +0000 2012,1,9,1,1,
1249432121707507714,71,11572,342,0,62,159,1,Tue Jan 03 12:04:52 +0000 2017,1,4,0,0,
1249432179203092481,1,572076,10296,0,127,90,1,Sat Jun 22 13:28:09 +0000 2019,0,2,0,0,
1249434693327630337,210,3852,488,0,12,78,1,Sat Jul 29 21:24:54 +0000 2017,1,4,0,0,
1249439660998373376,1312,12107,352,0,8,138,0,Sat Jan 02 08:44:19 +0000 2010,1,11,0,0,__label1__
1249445435061571584,1035,3996,1041,0,13,157,0,Wed Oct 19 22:05:32 +0000 2011,1,10,1,0,
1249453930636955648,630,6534,548,0,103,14,0,Wed Feb 24 04:30:26 +0000 2010,0,11,0,0,
1249455165427593217,321,202,2581,0,128,156,0,Fri Oct 03 15:55:15 +0000 2008,0,13,0,1,__label1__
1249462192509980672,1030,27104,18944,0,198,145,0,Thu May 26 01:33:31 +0000 2016,1,5,1,0,
1249465129667870722,362,1121,43,0,0,85,1,Wed Jan 15 17:32:46 +0000 2020,0,1,1,0,__label3__
1249470734528909313,674,2159,281,0,86,46,1,Wed Jun 11 07:23:13 +0000 2008,0,13,0,0,__label1__
1249472271271505922,0,992230,8552,0,124,119,1,Wed Jun 05 20:33:56 +0000 2019,1,2,0,0,
1249473878973448192,3636,27935,13798,1,278,145,1,Tue Jan 24 10:43:05 +0000 2012,1,9,1,0,
1249475325601484801,2087,7490,2559,0,37,160,0,Fri Feb 07 17:40:01 +0000 2014,1,7,1,1,__label3__
1249483323723956224,3205,10455,2123,0,7,160,1,Sat Jan 19 15:46:58 +0000 2019,1,2,0,0,
1249513837684051968,0,1263098,13202,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,1,0,
1249524464905261056,272,6254,1655,0,24,157,0,Mon Feb 01 14:46:12 +0000 2010,1,11,1,0,
1249526041011466240,3052,48238,3252,0,157,160,0,Tue Mar 31 15:06:59 +0000 2009,1,12,1,0,
1249532184131563520,378,560,338,0,2,157,1,Thu Jan 26 20:23:44 +0000 2017,1,4,1,0,__label3__
1249547514547597313,22112,99354,27691,0,4756,139,0,Sat Nov 21 16:54:25 +0000 2009,1,12,1,0,
1249547989372338176,110,271,2787,0,41,101,1,Thu Feb 26 17:42:33 +0000 2009,1,12,1,1,__label3__
1249570686189748224,14,239,43,0,1,39,0,Wed Aug 31 13:44:30 +0000 2016,1,5,0,0,__label3__
1249575371864862720,487,1967,285,0,43,7,0,Sat Aug 15 12:23:46 +0000 2009,0,12,1,0,__label1__
1249575451992961027,1,2119040,33973,0,6839,49,1,Wed Mar 16 15:21:07 +0000 2016,0,5,1,0,
1249578202990870528,820,729,465,0,6,139,0,Thu Jan 03 10:13:00 +0000 2019,1,2,1,1,
1249579698323107841,1,2119040,33973,0,6839,49,1,Wed Mar 16 15:21:07 +0000 2016,0,5,1,0,__label3__
1249584184118501378,539,412,121,0,0,50,1,Fri Apr 24 04:56:07 +0000 2015,0,6,1,0,
1249585681480867841,971,12203,3122,0,83,123,0,Thu Oct 22 10:46:13 +0000 2009,1,12,1,0,__label3__
1249587058504417280,68,167,21,0,0,0,1,Mon Aug 26 17:37:23 +0000 2019,0,2,1,0,
1249595660585893889,3871,64696,1043,0,71,160,0,Mon Feb 28 23:40:00 +0000 2011,1,10,1,0,
1249615291488894976,637,2103,1723,0,91,148,1,Thu Oct 11 16:37:21 +0000 2012,0,9,1,0,
1249636485848055809,678,1829,123,0,13,57,0,Thu Jul 16 13:58:20 +0000 2009,0,12,1,0,
1249639649607385088,1,2119040,33973,0,6839,49,1,Wed Mar 16 15:21:07 +0000 2016,0,5,1,0,
1249648624163639297,195,2827,122,0,0,150,1,Tue May 08 16:48:51 +0000 2018,1,3,1,0,
1249649210099630080,416,1219,1953,0,41,158,1,Tue Dec 31 21:30:35 +0000 2019,0,2,1,0,__label3__
1249653517012402178,191,1500,178,0,13,79,0,Sat Jul 18 05:10:38 +0000 2015,1,6,1,0,__label1__
1249657049270624257,1900,39099,11055,0,397,159,0,Mon Jul 30 11:39:53 +0000 2007,1,14,1,0,
1249664817985617921,3439,132448,29502,0,4417,152,1,Tue Oct 27 06:10:24 +0000 2009,1,12,1,1,
1249665061125324801,217,7651,1381,0,1349,158,1,Sat Nov 05 11:14:02 +0000 2016,1,5,1,1,__label1__
1249665489145597955,968,29502,5066,0,169,156,0,Fri Apr 12 16:57:03 +0000 2013,1,8,1,0,
1249665908051755010,1317,32086,449,0,29,119,0,Sat Nov 12 16:27:46 +0000 2016,1,5,0,0,
1249667128590024705,3843,30381,638,0,62,91,1,Tue May 10 01:48:14 +0000 2016,1,5,1,0,
1249668193515380736,3206,28803,621,0,16,38,1,Wed Feb 24 06:07:57 +0000 2010,1,11,1,0,
1249668641467052034,43956,727812,74583,0,11285,152,0,Fri Jul 19 11:08:35 +0000 2013,1,8,1,0,__label1__
1249669480428511232,2699,3116,5765,0,77,159,1,Thu Mar 13 11:43:59 +0000 2014,1,7,1,0,
1249670173231140864,2298,30577,950,0,63,140,1,Thu Sep 08 16:25:23 +0000 2016,1,5,1,1,__label1__
1249687025806016512,968,13395,1516,0,31,157,0,Mon Jul 27 10:05:07 +0000 2009,1,12,1,0,__label3__
1249687254525763584,3205,10455,2123,0,7,160,1,Sat Jan 19 15:46:58 +0000 2019,1,2,1,0,
1249688200769085441,141,3521,103,0,23,55,0,Mon Oct 22 20:01:43 +0000 2012,1,9,1,1,
1249688792606310402,3439,132448,29502,0,4417,152,1,Tue Oct 27 06:10:24 +0000 2009,1,12,1,0,__label1__
1249689719945850888,51,456,9,0,0,38,1,Sun Apr 05 06:37:07 +0000 2020,0,1,1,1,
1249690429962039304,2529,37305,5484,0,417,116,0,Mon Mar 09 01:29:57 +0000 2009,1,12,1,0,
1249692939510591489,150177,289983,112676,0,871,144,0,Fri Dec 10 09:11:16 +0000 2010,1,11,1,0,
1249696300809011200,136,12,7,0,0,0,1,Sat May 13 17:06:13 +0000 2017,0,4,0,0,
1249696991132647431,3072,227245,31422,0,1915,147,1,Sat Nov 05 16:26:57 +0000 2011,1,10,1,1,
1249698174421192705,3580,20425,2370,0,75,157,0,Thu Jun 26 18:27:01 +0000 2008,1,13,1,0,
1249700221224976384,4983,17624,2387,0,131,152,0,Thu Nov 05 18:22:27 +0000 2009,1,12,1,0,__label3__
1249700419636469760,1253,84246,687,0,47,37,0,Wed Jul 31 02:44:57 +0000 2013,1,8,1,0,__label1__
1249700625559867398,1305,22153,434,0,8,118,1,Sat May 12 07:52:30 +0000 2018,1,3,0,0,
1249702672791490560,3189,14210,1533,0,88,151,0,Thu Mar 05 23:10:53 +0000 2009,0,12,1,0,
1249702985682337794,3817,27963,1898,0,576,132,0,Tue Jan 24 13:36:49 +0000 2012,1,9,1,1,
1249703928561676288,204,1016,11,0,0,61,0,Sat Aug 28 12:38:32 +0000 2010,0,11,1,0,__label1__
1249711688225447936,118,60,124,0,1,124,1,Thu Mar 19 20:49:52 +0000 2020,0,1,0,0,
1249716087433854979,87,521,256,0,9,145,1,Sun Mar 25 14:28:37 +0000 2018,1,3,0,0,__label1__
1249716486320594944,27008,58124,29222,0,1655,137,1,Sun Mar 08 21:43:57 +0000 2015,1,6,0,1,
1249719090140364800,547,469,314,0,6,104,1,Thu Oct 12 18:45:50 +0000 2017,1,4,0,0,__label3__
1249724867651518464,3072,227245,31422,0,1915,147,1,Sat Nov 05 16:26:57 +0000 2011,1,10,1,1,
1249725110652633088,4968,12828,1240,0,40,35,0,Thu Jan 22 19:48:16 +0000 2009,0,12,1,0,
1249725428857782282,107,783,947,0,11,151,1,Tue Jan 07 12:30:10 +0000 2020,0,1,1,0,
1249725600014753792,4001,20964,3689,0,73,85,0,Wed Apr 15 15:01:06 +0000 2009,0,12,1,0,
1249727241757634564,415,1274,225,0,2,157,0,Fri Jun 21 12:26:01 +0000 2019,1,2,1,0,
1249728573876899845,3852,22374,3900,0,99,118,0,Fri Mar 14 15:46:47 +0000 2014,1,7,1,0,__label3__
1249731455661387777,419,116393,22559,1,262,160,0,Fri Mar 06 14:15:09 +0000 2009,1,12,0,1,__label1__
1249732607975337984,0,1263098,13202,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,0,0,__label3__
1249732984405725185,1030,27104,18944,0,198,145,0,Thu May 26 01:33:31 +0000 2016,1,5,0,0,__label2__
1249742161622556682,1158,7383,2079,0,137,148,1,Sat May 30 20:53:36 +0000 2009,1,12,1,0,__label3__
1249743149972574208,81,185,176,0,2,121,0,Tue Jun 26 19:18:41 +0000 2018,1,3,1,0,
1249743573555257351,339,26037,10344,1,323,160,0,Sun Aug 08 15:54:46 +0000 2010,1,11,1,0,__label3__
1249755512691994626,5453,7210,5477,0,321,153,0,Fri Nov 09 00:01:10 +0000 2007,1,14,1,0,
1249756138431746048,1124,309321,4189,0,88,151,0,Mon Jan 26 15:43:29 +0000 2009,1,12,1,0,__label1__
1249760562738638848,4973,27771,2957,0,138,140,1,Wed Jul 29 00:49:34 +0000 2009,0,12,1,0,
1249763131187961857,2386,66956,986,0,22,160,1,Thu Jul 25 13:22:30 +0000 2019,1,2,1,0,
1249763301468319746,1003,3009,935,0,13,156,0,Mon Oct 23 20:45:18 +0000 2017,1,4,1,0,
1249765135633141760,1645,204049,29672,0,168,93,0,Mon Apr 06 18:14:16 +0000 2009,0,12,1,0,__label1__
1249773104211075074,1971,17757,1458,0,175,90,0,Wed Feb 04 19:13:24 +0000 2015,1,6,1,0,
1249773153481560064,1,572076,10296,0,127,90,1,Sat Jun 22 13:28:09 +0000 2019,0,2,0,0,
1249773163963199494,1,2119040,33973,0,6839,49,1,Wed Mar 16 15:21:07 +0000 2016,0,5,1,0,__label1__
1249773839254511619,9592,40178,10760,0,1889,160,0,Fri Feb 01 21:47:37 +0000 2008,1,13,1,1,__label1__
1249781061401202688,180,3189,470,0,3,153,1,Tue Aug 16 15:35:38 +0000 2011,1,10,1,0,__label1__
1249784837554221064,421,1970,155,0,13,141,0,Fri Nov 16 17:14:40 +0000 2007,1,14,1,0,__label3__
1249786396216303618,27,701,2794,0,32,141,0,Wed Jan 25 03:13:33 +0000 2012,1,9,0,0,
1249789587179933697,0,1263098,13202,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,0,0,__label1__
1249789587179933697,0,1263098,13202,0,240,168,1,Fri May 24 09:27:42 +0000 2019,0,2,1,1,__label1__
1249790472597450756,983,906,555,0,30,131,0,Tue May 28 23:36:57 +0000 2013,0,8,1,0,
1249791466496540672,968,29502,5066,0,169,156,0,Fri Apr 12 16:57:03 +0000 2013,1,8,1,0,
1249792476803727362,1037,17766,63396,1,1844,120,0,Sat Jan 03 08:03:33 +0000 2009,1,12,1,0,
1249793246710190081,3147,7160,1494,0,145,153,0,Wed Apr 21 16:52:56 +0000 2010,1,11,1,0,
1249795908268589059,406,1592,450,0,25,48,0,Wed Feb 04 18:15:07 +0000 2009,1,12,0,1,
1249799106119286787,938,5308,1617,0,61,133,0,Thu Nov 17 07:39:15 +0000 2011,1,10,0,0,
1249799299489239040,4550,2021,1644,0,105,151,0,Sun Jan 15 12:51:21 +0000 2012,1,9,1,0,
1249802602994335747,734,3230,958,0,46,155,0,Fri Aug 29 15:10:27 +0000 2014,1,7,1,0,
1249809011492319232,690,1635,629,0,8,49,0,Sat Oct 02 03:31:33 +0000 2010,0,11,0,1,__label3__
1249817116880130050,4446,32920,3380,0,169,156,1,Wed Feb 26 05:33:31 +0000 2014,0,7,1,1,
1249817165118791682,1,2119040,33973,0,6839,49,1,Wed Mar 16 15:21:07 +0000 2016,0,5,0,0,__label1__
1249819952250380289,304,2690,417,0,5,69,1,Sat Jan 29 22:01:57 +0000 2011,1,10,1,0,__label3__
1249823655820955654,360,1050,32,0,0,66,1,Sun Jan 06 18:00:17 +0000 2019,0,2,0,0,
1249832546885492737,770,2636,1412,0,51,119,1,Tue Jan 17 17:51:55 +0000 2012,1,9,1,0,
1249833151339339776,439,8412,299,0,2,160,1,Wed Dec 18 23:00:16 +0000 2019,0,2,1,0,__label1__
1249835253914574848,2913,37003,9186,0,441,42,0,Mon Mar 17 23:28:45 +0000 2008,1,13,0,0,__label1__
1249837052016955392,578,102775,548,0,72,148,0,Mon Oct 19 10:54:35 +0000 2009,1,12,1,0,
1249838397956542466,1965,125729,1598,0,127,148,0,Fri Nov 25 11:04:24 +0000 2011,1,10,1,1,
1249842804924317701,2156,2548,2841,0,8,160,1,Thu Oct 31 22:54:39 +0000 2019,0,2,1,0,
1249851018600493056,76,106,98,0,0,128,0,Wed Jun 19 17:39:59 +0000 2019,1,2,1,0,
1249857264757936128,5,193,6,0,1,12,1,Wed Sep 18 23:06:52 +0000 2013,1,8,1,0,
1249866160486539264,152,726,83,0,7,36,1,Fri Dec 28 14:30:03 +0000 2012,0,9,1,0,__label3__
1249893503959732230,35,2759,282,0,5,87,0,Thu Jan 26 03:04:18 +0000 2012,0,9,1,0,
1249896664372043778,2,5101,46,0,7,155,1,Sun Feb 05 10:22:42 +0000 2017,1,4,1,1,
1249897386236956676,26,97,39,0,3,156,1,Wed Jul 30 16:32:35 +0000 2014,0,7,1,0,__label2__
1249903304391290880,5001,93047,3825,0,607,111,0,Fri Jan 15 04:59:18 +0000 2010,0,11,0,0,
1249904014889713670,1333,4387,675,0,10,160,0,Thu Mar 19 19:49:35 +0000 2009,1,12,1,0,
1249913272116981762,22112,99354,27691,0,4756,139,0,Sat Nov 21 16:54:25 +0000 2009,1,12,1,0,
1249914032825536517,133,15453,283,0,527,68,0,Wed Jun 24 13:23:20 +0000 2009,0,12,1,0,__label1__
1249914350913159169,8,77843,1382,0,23,65,1,Tue Jan 01 18:56:10 +0000 2019,0,2,1,1,__label1__
1249922303854551045,3322,11823,6025,0,73,160,0,Fri Mar 26 19:45:36 +0000 2010,1,11,1,0,
1249924612969754624,3602,23261,171398,1,1914,140,0,Thu Nov 20 10:36:52 +0000 2008,1,13,1,1,__label1__
1249926738382958592,135,2080,58,0,0,37,0,Tue Oct 16 06:57:09 +0000 2018,0,3,1,0,
1249927768529186816,4973,27771,2957,0,138,140,1,Wed Jul 29 00:49:34 +0000 2009,0,12,0,0,
1249929324616019968,24,915,28,0,0,132,1,Wed Jul 25 02:50:42 +0000 2018,1,3,1,0,
1249932043099631616,6587,3654,7268,0,424,160,0,Thu Apr 16 23:42:54 +0000 2009,1,12,1,0,
1249932938420125698,1602,6818,804,0,76,14,1,Tue Jun 30 14:40:22 +0000 2009,1,12,1,0,__label1__
1249933147271299073,2060,13629,867,0,12,88,0,Sun Oct 25 01:31:33 +0000 2009,1,12,1,0,
1249936112644001792,32,351,6,0,0,144,1,Sat Feb 13 21:53:13 +0000 2016,1,5,1,0,__label3__
1249937572777902080,35,65779,217184,1,434,160,0,Mon Nov 22 06:44:11 +0000 2010,1,11,0,0,__label1__
1249940021336932354,224,29201,1052,0,2,52,1,Sat Sep 24 04:37:01 +0000 2016,0,5,1,0,
1249947083123101696,202,638,1123,0,15,153,0,Mon Feb 24 15:15:53 +0000 2014,1,7,0,0,__label1__
1249950756938977280,272,14526,5531,0,41,111,0,Thu Mar 18 13:45:09 +0000 2010,0,11,1,0,
